,objective_name,solver_name,data_name,idx_rep,stop_val,time,objective_value,objective_sparsity,objective_opt_violation,env-OMP_NUM_THREADS,platform,platform-architecture,platform-release,platform-version,system-cpus,system-processor,system-ram (GB),version-cuda,version-numpy,version-scipy
4628,"MCP Regression[gamma=3,reg=0.01]",PGD[use_acceleration=False],"Simulated[n_features=2000,n_samples=500,scale=False]",0,4,0.10181576292961836,24.88892665609775,1954,0.7864943769580817,,Linux,x86_64,4.18.0-305.40.2.el8_4.x86_64,#1 SMP Tue Mar 8 14:29:54 EST 2022,10,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,187,Tesla V100-SXM2-16GB: cuda_11.4,"('1.21.6', 'blas=NO_ATLAS_INFO, lapack=lapack')",1.8.1
4629,"MCP Regression[gamma=3,reg=0.01]",PGD[use_acceleration=False],"Simulated[n_features=2000,n_samples=500,scale=False]",0,6,0.10208478197455406,16.20913155324152,1942,0.543332661582596,,Linux,x86_64,4.18.0-305.40.2.el8_4.x86_64,#1 SMP Tue Mar 8 14:29:54 EST 2022,10,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,187,Tesla V100-SXM2-16GB: cuda_11.4,"('1.21.6', 'blas=NO_ATLAS_INFO, lapack=lapack')",1.8.1
4630,"MCP Regression[gamma=3,reg=0.01]",PGD[use_acceleration=False],"Simulated[n_features=2000,n_samples=500,scale=False]",0,9,0.10305961593985558,10.551077253404419,1916,0.31867705263192436,,Linux,x86_64,4.18.0-305.40.2.el8_4.x86_64,#1 SMP Tue Mar 8 14:29:54 EST 2022,10,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,187,Tesla V100-SXM2-16GB: cuda_11.4,"('1.21.6', 'blas=NO_ATLAS_INFO, lapack=lapack')",1.8.1
4631,"MCP Regression[gamma=3,reg=0.01]",PGD[use_acceleration=False],"Simulated[n_features=2000,n_samples=500,scale=False]",0,13,0.1039712717756629,7.478679425962823,1872,0.19248669831158832,,Linux,x86_64,4.18.0-305.40.2.el8_4.x86_64,#1 SMP Tue Mar 8 14:29:54 EST 2022,10,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,187,Tesla V100-SXM2-16GB: cuda_11.4,"('1.21.6', 'blas=NO_ATLAS_INFO, lapack=lapack')",1.8.1
4632,"MCP Regression[gamma=3,reg=0.01]",PGD[use_acceleration=False],"Simulated[n_features=2000,n_samples=500,scale=False]",0,19,0.105488286819309,5.743768162894718,1782,0.1155396276037414,,Linux,x86_64,4.18.0-305.40.2.el8_4.x86_64,#1 SMP Tue Mar 8 14:29:54 EST 2022,10,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,187,Tesla V100-SXM2-16GB: cuda_11.4,"('1.21.6', 'blas=NO_ATLAS_INFO, lapack=lapack')",1.8.1
4633,"MCP Regression[gamma=3,reg=0.01]",PGD[use_acceleration=False],"Simulated[n_features=2000,n_samples=500,scale=False]",0,28,0.10823872871696949,4.843230522603536,1652,0.06837645479024113,,Linux,x86_64,4.18.0-305.40.2.el8_4.x86_64,#1 SMP Tue Mar 8 14:29:54 EST 2022,10,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,187,Tesla V100-SXM2-16GB: cuda_11.4,"('1.21.6', 'blas=NO_ATLAS_INFO, lapack=lapack')",1.8.1
4634,"MCP Regression[gamma=3,reg=0.01]",PGD[use_acceleration=False],"Simulated[n_features=2000,n_samples=500,scale=False]",0,42,0.11252573598176241,4.332684796050222,1520,0.05146366982386521,,Linux,x86_64,4.18.0-305.40.2.el8_4.x86_64,#1 SMP Tue Mar 8 14:29:54 EST 2022,10,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,187,Tesla V100-SXM2-16GB: cuda_11.4,"('1.21.6', 'blas=NO_ATLAS_INFO, lapack=lapack')",1.8.1
4635,"MCP Regression[gamma=3,reg=0.01]",PGD[use_acceleration=False],"Simulated[n_features=2000,n_samples=500,scale=False]",0,63,0.11905469605699182,3.9673830526813227,1375,0.046326312074603936,,Linux,x86_64,4.18.0-305.40.2.el8_4.x86_64,#1 SMP Tue Mar 8 14:29:54 EST 2022,10,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,187,Tesla V100-SXM2-16GB: cuda_11.4,"('1.21.6', 'blas=NO_ATLAS_INFO, lapack=lapack')",1.8.1
4636,"MCP Regression[gamma=3,reg=0.01]",PGD[use_acceleration=False],"Simulated[n_features=2000,n_samples=500,scale=False]",0,94,0.12692916207015514,3.694431630552948,1237,0.036171160618681523,,Linux,x86_64,4.18.0-305.40.2.el8_4.x86_64,#1 SMP Tue Mar 8 14:29:54 EST 2022,10,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,187,Tesla V100-SXM2-16GB: cuda_11.4,"('1.21.6', 'blas=NO_ATLAS_INFO, lapack=lapack')",1.8.1
4637,"MCP Regression[gamma=3,reg=0.01]",PGD[use_acceleration=False],"Simulated[n_features=2000,n_samples=500,scale=False]",0,141,0.1397573547437787,3.4847970150681737,1147,0.03272784781285186,,Linux,x86_64,4.18.0-305.40.2.el8_4.x86_64,#1 SMP Tue Mar 8 14:29:54 EST 2022,10,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,187,Tesla V100-SXM2-16GB: cuda_11.4,"('1.21.6', 'blas=NO_ATLAS_INFO, lapack=lapack')",1.8.1
4638,"MCP Regression[gamma=3,reg=0.01]",PGD[use_acceleration=False],"Simulated[n_features=2000,n_samples=500,scale=False]",0,211,0.16229198966175318,3.312717082127844,1076,0.031146664187403243,,Linux,x86_64,4.18.0-305.40.2.el8_4.x86_64,#1 SMP Tue Mar 8 14:29:54 EST 2022,10,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,187,Tesla V100-SXM2-16GB: cuda_11.4,"('1.21.6', 'blas=NO_ATLAS_INFO, lapack=lapack')",1.8.1
4639,"MCP Regression[gamma=3,reg=0.01]",PGD[use_acceleration=False],"Simulated[n_features=2000,n_samples=500,scale=False]",0,316,0.19142478797584772,3.2143893033886566,1040,0.026927448527345854,,Linux,x86_64,4.18.0-305.40.2.el8_4.x86_64,#1 SMP Tue Mar 8 14:29:54 EST 2022,10,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,187,Tesla V100-SXM2-16GB: cuda_11.4,"('1.21.6', 'blas=NO_ATLAS_INFO, lapack=lapack')",1.8.1
4640,"MCP Regression[gamma=3,reg=0.01]",PGD[use_acceleration=False],"Simulated[n_features=2000,n_samples=500,scale=False]",0,474,0.23186535388231277,3.13991501820093,1011,0.02654419407366663,,Linux,x86_64,4.18.0-305.40.2.el8_4.x86_64,#1 SMP Tue Mar 8 14:29:54 EST 2022,10,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,187,Tesla V100-SXM2-16GB: cuda_11.4,"('1.21.6', 'blas=NO_ATLAS_INFO, lapack=lapack')",1.8.1
4641,"MCP Regression[gamma=3,reg=0.01]",PGD[use_acceleration=False],"Simulated[n_features=2000,n_samples=500,scale=False]",0,711,0.3041366124525666,3.0960269220459455,997,0.023524159965948616,,Linux,x86_64,4.18.0-305.40.2.el8_4.x86_64,#1 SMP Tue Mar 8 14:29:54 EST 2022,10,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,187,Tesla V100-SXM2-16GB: cuda_11.4,"('1.21.6', 'blas=NO_ATLAS_INFO, lapack=lapack')",1.8.1
4642,"MCP Regression[gamma=3,reg=0.01]",PGD[use_acceleration=False],"Simulated[n_features=2000,n_samples=500,scale=False]",0,1066,0.39323384687304497,3.0531362697001514,982,0.014288053497882178,,Linux,x86_64,4.18.0-305.40.2.el8_4.x86_64,#1 SMP Tue Mar 8 14:29:54 EST 2022,10,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,187,Tesla V100-SXM2-16GB: cuda_11.4,"('1.21.6', 'blas=NO_ATLAS_INFO, lapack=lapack')",1.8.1
4643,"MCP Regression[gamma=3,reg=0.01]",PGD[use_acceleration=False],"Simulated[n_features=2000,n_samples=500,scale=False]",0,1599,0.5373795568011701,3.0139671916548805,969,0.007449616221623771,,Linux,x86_64,4.18.0-305.40.2.el8_4.x86_64,#1 SMP Tue Mar 8 14:29:54 EST 2022,10,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,187,Tesla V100-SXM2-16GB: cuda_11.4,"('1.21.6', 'blas=NO_ATLAS_INFO, lapack=lapack')",1.8.1
4644,"MCP Regression[gamma=3,reg=0.01]",PGD[use_acceleration=False],"Simulated[n_features=2000,n_samples=500,scale=False]",0,2398,0.7661053198389709,2.9983511356331656,964,2.538201132147557e-05,,Linux,x86_64,4.18.0-305.40.2.el8_4.x86_64,#1 SMP Tue Mar 8 14:29:54 EST 2022,10,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,187,Tesla V100-SXM2-16GB: cuda_11.4,"('1.21.6', 'blas=NO_ATLAS_INFO, lapack=lapack')",1.8.1
4645,"MCP Regression[gamma=3,reg=0.01]",PGD[use_acceleration=False],"Simulated[n_features=2000,n_samples=500,scale=False]",0,3597,1.096271324902773,2.99835093752484,964,1.068016984191783e-09,,Linux,x86_64,4.18.0-305.40.2.el8_4.x86_64,#1 SMP Tue Mar 8 14:29:54 EST 2022,10,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,187,Tesla V100-SXM2-16GB: cuda_11.4,"('1.21.6', 'blas=NO_ATLAS_INFO, lapack=lapack')",1.8.1
4646,"MCP Regression[gamma=3,reg=0.01]",PGD[use_acceleration=False],"Simulated[n_features=2000,n_samples=500,scale=False]",0,5395,1.558147894218564,2.9983509375248394,964,1.2637684743476251e-15,,Linux,x86_64,4.18.0-305.40.2.el8_4.x86_64,#1 SMP Tue Mar 8 14:29:54 EST 2022,10,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,187,Tesla V100-SXM2-16GB: cuda_11.4,"('1.21.6', 'blas=NO_ATLAS_INFO, lapack=lapack')",1.8.1
4647,"MCP Regression[gamma=3,reg=0.01]",PGD[use_acceleration=False],"Simulated[n_features=2000,n_samples=500,scale=False]",0,8092,2.2646341337822378,2.9983509375248394,964,9.81959859512259e-16,,Linux,x86_64,4.18.0-305.40.2.el8_4.x86_64,#1 SMP Tue Mar 8 14:29:54 EST 2022,10,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,187,Tesla V100-SXM2-16GB: cuda_11.4,"('1.21.6', 'blas=NO_ATLAS_INFO, lapack=lapack')",1.8.1
4648,"MCP Regression[gamma=3,reg=0.01]",PGD[use_acceleration=False],"Simulated[n_features=2000,n_samples=500,scale=False]",0,14565,3.8820210970006883,2.9983509375248394,964,8.022076155612631e-16,,Linux,x86_64,4.18.0-305.40.2.el8_4.x86_64,#1 SMP Tue Mar 8 14:29:54 EST 2022,10,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,187,Tesla V100-SXM2-16GB: cuda_11.4,"('1.21.6', 'blas=NO_ATLAS_INFO, lapack=lapack')",1.8.1
4649,"MCP Regression[gamma=3,reg=0.01]",PGD[use_acceleration=False],"Simulated[n_features=2000,n_samples=500,scale=False]",1,0,0.10020363004878163,219.9496984216466,0,4.508086904344653,,Linux,x86_64,4.18.0-305.40.2.el8_4.x86_64,#1 SMP Tue Mar 8 14:29:54 EST 2022,10,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,187,Tesla V100-SXM2-16GB: cuda_11.4,"('1.21.6', 'blas=NO_ATLAS_INFO, lapack=lapack')",1.8.1
4650,"MCP Regression[gamma=3,reg=0.01]",PGD[use_acceleration=False],"Simulated[n_features=2000,n_samples=500,scale=False]",1,1,0.10174430115148425,82.75030232922056,1938,2.5994266200498624,,Linux,x86_64,4.18.0-305.40.2.el8_4.x86_64,#1 SMP Tue Mar 8 14:29:54 EST 2022,10,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,187,Tesla V100-SXM2-16GB: cuda_11.4,"('1.21.6', 'blas=NO_ATLAS_INFO, lapack=lapack')",1.8.1
4651,"MCP Regression[gamma=3,reg=0.01]",PGD[use_acceleration=False],"Simulated[n_features=2000,n_samples=500,scale=False]",1,2,0.100413350854069,48.32374326958435,1940,1.6370822211523988,,Linux,x86_64,4.18.0-305.40.2.el8_4.x86_64,#1 SMP Tue Mar 8 14:29:54 EST 2022,10,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,187,Tesla V100-SXM2-16GB: cuda_11.4,"('1.21.6', 'blas=NO_ATLAS_INFO, lapack=lapack')",1.8.1
4652,"MCP Regression[gamma=3,reg=0.01]",PGD[use_acceleration=False],"Simulated[n_features=2000,n_samples=500,scale=False]",1,3,0.10127814207226038,33.21795594304237,1953,1.0905640273039927,,Linux,x86_64,4.18.0-305.40.2.el8_4.x86_64,#1 SMP Tue Mar 8 14:29:54 EST 2022,10,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,187,Tesla V100-SXM2-16GB: cuda_11.4,"('1.21.6', 'blas=NO_ATLAS_INFO, lapack=lapack')",1.8.1
4653,"MCP Regression[gamma=3,reg=0.01]",PGD[use_acceleration=False],"Simulated[n_features=2000,n_samples=500,scale=False]",1,4,0.10204112390056252,24.88892665609775,1954,0.7864943769580817,,Linux,x86_64,4.18.0-305.40.2.el8_4.x86_64,#1 SMP Tue Mar 8 14:29:54 EST 2022,10,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,187,Tesla V100-SXM2-16GB: cuda_11.4,"('1.21.6', 'blas=NO_ATLAS_INFO, lapack=lapack')",1.8.1
4654,"MCP Regression[gamma=3,reg=0.01]",PGD[use_acceleration=False],"Simulated[n_features=2000,n_samples=500,scale=False]",1,6,0.10219111014157534,16.20913155324152,1942,0.543332661582596,,Linux,x86_64,4.18.0-305.40.2.el8_4.x86_64,#1 SMP Tue Mar 8 14:29:54 EST 2022,10,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,187,Tesla V100-SXM2-16GB: cuda_11.4,"('1.21.6', 'blas=NO_ATLAS_INFO, lapack=lapack')",1.8.1
4655,"MCP Regression[gamma=3,reg=0.01]",PGD[use_acceleration=False],"Simulated[n_features=2000,n_samples=500,scale=False]",1,9,0.10365406377241015,10.551077253404419,1916,0.31867705263192436,,Linux,x86_64,4.18.0-305.40.2.el8_4.x86_64,#1 SMP Tue Mar 8 14:29:54 EST 2022,10,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,187,Tesla V100-SXM2-16GB: cuda_11.4,"('1.21.6', 'blas=NO_ATLAS_INFO, lapack=lapack')",1.8.1
4656,"MCP Regression[gamma=3,reg=0.01]",PGD[use_acceleration=False],"Simulated[n_features=2000,n_samples=500,scale=False]",1,13,0.10437653306871653,7.478679425962823,1872,0.19248669831158832,,Linux,x86_64,4.18.0-305.40.2.el8_4.x86_64,#1 SMP Tue Mar 8 14:29:54 EST 2022,10,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,187,Tesla V100-SXM2-16GB: cuda_11.4,"('1.21.6', 'blas=NO_ATLAS_INFO, lapack=lapack')",1.8.1
4657,"MCP Regression[gamma=3,reg=0.01]",PGD[use_acceleration=False],"Simulated[n_features=2000,n_samples=500,scale=False]",1,19,0.1061228821054101,5.743768162894718,1782,0.1155396276037414,,Linux,x86_64,4.18.0-305.40.2.el8_4.x86_64,#1 SMP Tue Mar 8 14:29:54 EST 2022,10,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,187,Tesla V100-SXM2-16GB: cuda_11.4,"('1.21.6', 'blas=NO_ATLAS_INFO, lapack=lapack')",1.8.1
4658,"MCP Regression[gamma=3,reg=0.01]",PGD[use_acceleration=False],"Simulated[n_features=2000,n_samples=500,scale=False]",1,28,0.10854712082073092,4.843230522603536,1652,0.06837645479024113,,Linux,x86_64,4.18.0-305.40.2.el8_4.x86_64,#1 SMP Tue Mar 8 14:29:54 EST 2022,10,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,187,Tesla V100-SXM2-16GB: cuda_11.4,"('1.21.6', 'blas=NO_ATLAS_INFO, lapack=lapack')",1.8.1
4659,"MCP Regression[gamma=3,reg=0.01]",PGD[use_acceleration=False],"Simulated[n_features=2000,n_samples=500,scale=False]",1,42,0.11345224315300584,4.332684796050222,1520,0.05146366982386521,,Linux,x86_64,4.18.0-305.40.2.el8_4.x86_64,#1 SMP Tue Mar 8 14:29:54 EST 2022,10,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,187,Tesla V100-SXM2-16GB: cuda_11.4,"('1.21.6', 'blas=NO_ATLAS_INFO, lapack=lapack')",1.8.1
4660,"MCP Regression[gamma=3,reg=0.01]",PGD[use_acceleration=False],"Simulated[n_features=2000,n_samples=500,scale=False]",1,63,0.14465865679085255,3.9673830526813227,1375,0.046326312074603936,,Linux,x86_64,4.18.0-305.40.2.el8_4.x86_64,#1 SMP Tue Mar 8 14:29:54 EST 2022,10,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,187,Tesla V100-SXM2-16GB: cuda_11.4,"('1.21.6', 'blas=NO_ATLAS_INFO, lapack=lapack')",1.8.1
4661,"MCP Regression[gamma=3,reg=0.01]",PGD[use_acceleration=False],"Simulated[n_features=2000,n_samples=500,scale=False]",1,94,0.1289742635563016,3.694431630552948,1237,0.036171160618681523,,Linux,x86_64,4.18.0-305.40.2.el8_4.x86_64,#1 SMP Tue Mar 8 14:29:54 EST 2022,10,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,187,Tesla V100-SXM2-16GB: cuda_11.4,"('1.21.6', 'blas=NO_ATLAS_INFO, lapack=lapack')",1.8.1
4662,"MCP Regression[gamma=3,reg=0.01]",PGD[use_acceleration=False],"Simulated[n_features=2000,n_samples=500,scale=False]",1,141,0.14244554610922933,3.4847970150681737,1147,0.03272784781285186,,Linux,x86_64,4.18.0-305.40.2.el8_4.x86_64,#1 SMP Tue Mar 8 14:29:54 EST 2022,10,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,187,Tesla V100-SXM2-16GB: cuda_11.4,"('1.21.6', 'blas=NO_ATLAS_INFO, lapack=lapack')",1.8.1
4663,"MCP Regression[gamma=3,reg=0.01]",PGD[use_acceleration=False],"Simulated[n_features=2000,n_samples=500,scale=False]",1,211,0.20513937203213573,3.312717082127844,1076,0.031146664187403243,,Linux,x86_64,4.18.0-305.40.2.el8_4.x86_64,#1 SMP Tue Mar 8 14:29:54 EST 2022,10,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,187,Tesla V100-SXM2-16GB: cuda_11.4,"('1.21.6', 'blas=NO_ATLAS_INFO, lapack=lapack')",1.8.1
4664,"MCP Regression[gamma=3,reg=0.01]",PGD[use_acceleration=False],"Simulated[n_features=2000,n_samples=500,scale=False]",1,316,0.19190410897135735,3.2143893033886566,1040,0.026927448527345854,,Linux,x86_64,4.18.0-305.40.2.el8_4.x86_64,#1 SMP Tue Mar 8 14:29:54 EST 2022,10,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,187,Tesla V100-SXM2-16GB: cuda_11.4,"('1.21.6', 'blas=NO_ATLAS_INFO, lapack=lapack')",1.8.1
4665,"MCP Regression[gamma=3,reg=0.01]",PGD[use_acceleration=False],"Simulated[n_features=2000,n_samples=500,scale=False]",1,474,0.2358167809434235,3.13991501820093,1011,0.02654419407366663,,Linux,x86_64,4.18.0-305.40.2.el8_4.x86_64,#1 SMP Tue Mar 8 14:29:54 EST 2022,10,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,187,Tesla V100-SXM2-16GB: cuda_11.4,"('1.21.6', 'blas=NO_ATLAS_INFO, lapack=lapack')",1.8.1
4666,"MCP Regression[gamma=3,reg=0.01]",PGD[use_acceleration=False],"Simulated[n_features=2000,n_samples=500,scale=False]",1,711,0.2969922753982246,3.0960269220459455,997,0.023524159965948616,,Linux,x86_64,4.18.0-305.40.2.el8_4.x86_64,#1 SMP Tue Mar 8 14:29:54 EST 2022,10,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,187,Tesla V100-SXM2-16GB: cuda_11.4,"('1.21.6', 'blas=NO_ATLAS_INFO, lapack=lapack')",1.8.1
4667,"MCP Regression[gamma=3,reg=0.01]",PGD[use_acceleration=False],"Simulated[n_features=2000,n_samples=500,scale=False]",1,1066,0.40324247581884265,3.0531362697001514,982,0.014288053497882178,,Linux,x86_64,4.18.0-305.40.2.el8_4.x86_64,#1 SMP Tue Mar 8 14:29:54 EST 2022,10,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,187,Tesla V100-SXM2-16GB: cuda_11.4,"('1.21.6', 'blas=NO_ATLAS_INFO, lapack=lapack')",1.8.1
4668,"MCP Regression[gamma=3,reg=0.01]",PGD[use_acceleration=False],"Simulated[n_features=2000,n_samples=500,scale=False]",1,1599,0.5389482961036265,3.0139671916548805,969,0.007449616221623771,,Linux,x86_64,4.18.0-305.40.2.el8_4.x86_64,#1 SMP Tue Mar 8 14:29:54 EST 2022,10,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,187,Tesla V100-SXM2-16GB: cuda_11.4,"('1.21.6', 'blas=NO_ATLAS_INFO, lapack=lapack')",1.8.1
4669,"MCP Regression[gamma=3,reg=0.01]",PGD[use_acceleration=False],"Simulated[n_features=2000,n_samples=500,scale=False]",1,2398,0.7711133970879018,2.9983511356331656,964,2.538201132147557e-05,,Linux,x86_64,4.18.0-305.40.2.el8_4.x86_64,#1 SMP Tue Mar 8 14:29:54 EST 2022,10,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,187,Tesla V100-SXM2-16GB: cuda_11.4,"('1.21.6', 'blas=NO_ATLAS_INFO, lapack=lapack')",1.8.1
4670,"MCP Regression[gamma=3,reg=0.01]",PGD[use_acceleration=False],"Simulated[n_features=2000,n_samples=500,scale=False]",1,3597,1.1072864490561187,2.99835093752484,964,1.068016984191783e-09,,Linux,x86_64,4.18.0-305.40.2.el8_4.x86_64,#1 SMP Tue Mar 8 14:29:54 EST 2022,10,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,187,Tesla V100-SXM2-16GB: cuda_11.4,"('1.21.6', 'blas=NO_ATLAS_INFO, lapack=lapack')",1.8.1
4671,"MCP Regression[gamma=3,reg=0.01]",PGD[use_acceleration=False],"Simulated[n_features=2000,n_samples=500,scale=False]",1,5395,1.5101918959990144,2.9983509375248394,964,1.2637684743476251e-15,,Linux,x86_64,4.18.0-305.40.2.el8_4.x86_64,#1 SMP Tue Mar 8 14:29:54 EST 2022,10,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,187,Tesla V100-SXM2-16GB: cuda_11.4,"('1.21.6', 'blas=NO_ATLAS_INFO, lapack=lapack')",1.8.1
4672,"MCP Regression[gamma=3,reg=0.01]",PGD[use_acceleration=False],"Simulated[n_features=2000,n_samples=500,scale=False]",1,8092,2.202140001114458,2.9983509375248394,964,9.81959859512259e-16,,Linux,x86_64,4.18.0-305.40.2.el8_4.x86_64,#1 SMP Tue Mar 8 14:29:54 EST 2022,10,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,187,Tesla V100-SXM2-16GB: cuda_11.4,"('1.21.6', 'blas=NO_ATLAS_INFO, lapack=lapack')",1.8.1
4673,"MCP Regression[gamma=3,reg=0.01]",PGD[use_acceleration=False],"Simulated[n_features=2000,n_samples=500,scale=False]",1,14565,3.9244370609521866,2.9983509375248394,964,8.022076155612631e-16,,Linux,x86_64,4.18.0-305.40.2.el8_4.x86_64,#1 SMP Tue Mar 8 14:29:54 EST 2022,10,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,187,Tesla V100-SXM2-16GB: cuda_11.4,"('1.21.6', 'blas=NO_ATLAS_INFO, lapack=lapack')",1.8.1
4674,"MCP Regression[gamma=3,reg=0.01]",PGD[use_acceleration=False],"Simulated[n_features=2000,n_samples=500,scale=False]",2,0,0.09985725907608867,219.9496984216466,0,4.508086904344653,,Linux,x86_64,4.18.0-305.40.2.el8_4.x86_64,#1 SMP Tue Mar 8 14:29:54 EST 2022,10,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,187,Tesla V100-SXM2-16GB: cuda_11.4,"('1.21.6', 'blas=NO_ATLAS_INFO, lapack=lapack')",1.8.1
4675,"MCP Regression[gamma=3,reg=0.01]",PGD[use_acceleration=False],"Simulated[n_features=2000,n_samples=500,scale=False]",2,1,0.10064426204189658,82.75030232922056,1938,2.5994266200498624,,Linux,x86_64,4.18.0-305.40.2.el8_4.x86_64,#1 SMP Tue Mar 8 14:29:54 EST 2022,10,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,187,Tesla V100-SXM2-16GB: cuda_11.4,"('1.21.6', 'blas=NO_ATLAS_INFO, lapack=lapack')",1.8.1
4676,"MCP Regression[gamma=3,reg=0.01]",PGD[use_acceleration=False],"Simulated[n_features=2000,n_samples=500,scale=False]",2,2,0.10241085011512041,48.32374326958435,1940,1.6370822211523988,,Linux,x86_64,4.18.0-305.40.2.el8_4.x86_64,#1 SMP Tue Mar 8 14:29:54 EST 2022,10,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,187,Tesla V100-SXM2-16GB: cuda_11.4,"('1.21.6', 'blas=NO_ATLAS_INFO, lapack=lapack')",1.8.1
4677,"MCP Regression[gamma=3,reg=0.01]",PGD[use_acceleration=False],"Simulated[n_features=2000,n_samples=500,scale=False]",2,3,0.10109007125720382,33.21795594304237,1953,1.0905640273039927,,Linux,x86_64,4.18.0-305.40.2.el8_4.x86_64,#1 SMP Tue Mar 8 14:29:54 EST 2022,10,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,187,Tesla V100-SXM2-16GB: cuda_11.4,"('1.21.6', 'blas=NO_ATLAS_INFO, lapack=lapack')",1.8.1
4678,"MCP Regression[gamma=3,reg=0.01]",PGD[use_acceleration=False],"Simulated[n_features=2000,n_samples=500,scale=False]",2,4,0.1017614658921957,24.88892665609775,1954,0.7864943769580817,,Linux,x86_64,4.18.0-305.40.2.el8_4.x86_64,#1 SMP Tue Mar 8 14:29:54 EST 2022,10,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,187,Tesla V100-SXM2-16GB: cuda_11.4,"('1.21.6', 'blas=NO_ATLAS_INFO, lapack=lapack')",1.8.1
4679,"MCP Regression[gamma=3,reg=0.01]",PGD[use_acceleration=False],"Simulated[n_features=2000,n_samples=500,scale=False]",2,6,0.10440137982368469,16.20913155324152,1942,0.543332661582596,,Linux,x86_64,4.18.0-305.40.2.el8_4.x86_64,#1 SMP Tue Mar 8 14:29:54 EST 2022,10,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,187,Tesla V100-SXM2-16GB: cuda_11.4,"('1.21.6', 'blas=NO_ATLAS_INFO, lapack=lapack')",1.8.1
4680,"MCP Regression[gamma=3,reg=0.01]",PGD[use_acceleration=False],"Simulated[n_features=2000,n_samples=500,scale=False]",2,9,0.10535271186381578,10.551077253404419,1916,0.31867705263192436,,Linux,x86_64,4.18.0-305.40.2.el8_4.x86_64,#1 SMP Tue Mar 8 14:29:54 EST 2022,10,Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz,187,Tesla V100-SXM2-16GB: cuda_11.4,"('1.21.6', 'blas=NO_ATLAS_INFO, lapack=lapack')",1.8.1
